SaleID,price
150118,23374.1849440476
150119,9851.66513850676
150120,15104.843084179276
150121,1431.2566148807298
150122,7543.953453945472
150123,64.93683699419483
150124,14039.558836618296
150125,4425.074906554347
150126,2165.699576957314
150127,15146.379540371709
150128,34921.92966367848
150129,2979.7258325287835
150130,3445.431499639839
150131,894.7816240040181
150132,3562.9398171467715
150133,5833.775366583536
150134,15387.460782172217
150135,1313.614606722409
150136,1542.4874934308518
150137,3063.5447183714837
150138,6745.831097512249
150139,997.7543882871889
150140,1319.851581713212
150141,2095.4038775755466
150142,9173.988080874602
150143,5851.980618130162
150144,771.1354141219524
150145,2100.44491223818
150146,6710.478850653789
150147,1566.813952919511
150148,2401.0383194608457
150149,688.6448077718371
150150,3468.6778444465176
150151,7229.525574172633
150152,567.1172160169815
150153,870.3968763555458
150154,19740.66790101813
150155,2786.91541608017
150156,344.34285062343815
150157,5289.140606406577
150158,1402.1744424468968
150159,9281.244934626919
150160,44922.44733700939
150161,979.9927695160249
150162,811.6350674373348
150163,777.2812497076803
150164,4530.578603922628
150165,3497.4333865140998
150166,6857.22272851641
150167,2590.8071760430685
150168,4521.309306995853
150169,2247.795888386649
150170,3151.806800540285
150171,3748.2345232983166
150172,1913.7420397597114
150173,6266.975362190852
150174,2961.0925717889863
150175,651.2868813725099
150176,22080.2379850108
150177,206.55074369086554
150178,1972.8403992385643
150179,3502.328366114047
150180,761.7391714099837
150181,1424.813092032983
150182,5859.035280346175
150183,969.186773129098
150184,701.579876847548
150185,9336.303380915944
150186,2371.2750085882217
150187,18383.221115917393
150188,2603.950430166118
150189,4973.4012270404955
150190,5457.066104041013
150191,95.88226936968798
150192,1422.5100753622603
150193,4031.165236110166
150194,14725.067500571406
150195,808.5679554900597
150196,17815.568529825025
150197,3383.1745184437814
150198,3803.9707974870953
150199,2841.606637054871
150200,2332.540621356793
150201,10001.938613492488
150202,1936.4013310703992
150203,434.6650628426958
150204,3550.3116337527654
150205,1118.2921055012991
150206,13349.143617248066
150207,1428.533622171889
150208,1205.8082295808058
150209,1985.8462917203767
150210,6136.234443593414
150211,10028.952002857875
150212,10118.815678251101
150213,1075.579987368118
150214,4370.297870309728
150215,123.0799595777634
150216,25390.275852786417
150217,2460.9591656415478
150218,11495.900084142359
150219,10557.694184542996
150220,2802.480677320749
150221,8775.691526187635
150222,899.4540330261677
150223,3824.495693452141
150224,638.3695161860229
150225,866.0606512802743
150226,5136.692459173871
150227,702.4061468185082
150228,875.646773775602
150229,885.2887217849224
150230,5642.7676289659
150231,754.1142004020096
150232,8492.988346193722
150233,1679.4522016522783
150234,964.2583970219363
150235,2903.549013701428
150236,757.2599954586575
150237,1187.9354334155855
150238,472.2280171806571
150239,1356.316834413181
150240,7805.529425881165
150241,1564.6991586110798
150242,7109.178819299444
150243,2684.809344921135
150244,304.09892174855975
150245,2306.8319128457006
150246,1924.749979969856
150247,2489.365808290751
150248,1116.07731062955
150249,1892.7681140273721
150250,842.2981452884864
150251,871.9579107105036
150252,16592.86199913698
150253,1891.3261288046044
150254,4115.927508021123
150255,10228.018423124055
150256,316.923803337899
150257,7020.752495063398
150258,8594.489430106407
150259,1770.4181375766198
150260,9198.55545979043
150261,2113.7009293604665
150262,668.7525025461858
150263,4595.145737147858
150264,858.5922511035801
150265,1530.0161680901463
150266,504.99067827843186
150267,5416.821081286553
150268,1390.697358476627
150269,11923.1817103019
150270,1013.3678768070566
150271,4450.540900765156
150272,27397.63913831631
150273,24713.908037390476
150274,698.0264066719152
150275,94.83906245397398
150276,2091.239749928186
150277,12201.907808707165
150278,32043.255057565653
150279,7389.894522816851
150280,3533.8314787242766
150281,979.6921650659652
150282,718.9992016917749
150283,24412.72443354783
150284,4277.086347406002
150285,8047.021701247717
150286,17882.1969297166
150287,770.6129860021533
150288,1709.5707221740176
150289,393.9721518979957
150290,5143.164977609669
150291,22239.389530678247
150292,8242.899405888653
150293,3236.2070376320603
150294,13485.896873684767
150295,935.4705468797736
150296,9658.431998048261
150297,412.59731209868335
150298,3116.7505033910356
150299,198.98810278321042
150300,4136.08996103386
150301,29594.39583319369
150302,748.6930702082494
150303,3928.0066987546584
150304,994.8172317407749
150305,2235.038844500323
150306,4421.456496120382
150307,12564.487656654206
150308,1340.3575577631148
150309,1760.2933350758026
150310,873.3812628960309
150311,13262.454523784358
150312,8011.8399477466555
150313,7148.337222027431
150314,445.88039883280453
150315,1969.5315524312882
150316,18877.649653341407
150317,16248.4044626589
150318,4607.588119809634
150319,17699.858372350376
150320,3839.7902333478924
150321,2860.635441935943
150322,4245.165207096774
150323,9571.226764615474
150324,996.2641688047438
150325,1373.7293051795334
150326,491.2181138511704
150327,353.08007564765944
150328,2297.624794010459
150329,7345.7054882490565
150330,9186.708102008737
150331,223.4837432472801
150332,55706.32412909634
150333,2877.763167327755
150334,195.61058808574538
150335,9846.102900351318
150336,677.0692429803674
150337,3467.5658010947136
150338,12833.770865325057
150339,2591.6177434527012
150340,10303.26227423429
150341,5931.997448541974
150342,2424.1624498075835
150343,2466.272290628551
150344,3354.8550229472976
150345,14553.257452657568
150346,3786.878399966031
150347,7455.974494118355
150348,2713.1803091464717
150349,1110.7818943916652
150350,1821.798601591408
150351,19439.74755884533
150352,12522.408852276785
150353,710.3680966830794
150354,2118.223467746566
150355,13229.715314341434
150356,1772.7650879266064
150357,790.8940289558008
150358,13734.561997992616
150359,5992.191394291937
150360,3989.865296348535
150361,1589.8345157338463
150362,2244.7220335902502
150363,18930.26237548422
150364,904.0838328741105
150365,11936.787645360244
150366,6036.506311896235
150367,27398.514339140216
150368,1914.2533986510957
150369,1336.7034253248455
150370,841.3196166388242
150371,10929.257444020941
150372,1862.6804099074752
150373,4695.993473357551
150374,3550.840980520368
150375,2497.857218779334
150376,855.535563578559
150377,7556.240617000867
150378,11023.414243357804
150379,2781.8777945408187
150380,4417.207726157019
150381,5363.365388355234
150382,11935.361998656463
150383,3666.9294781323224
150384,3314.322039102219
150385,1538.3145684977435
150386,5469.134399006774
150387,6809.352053754789
150388,5474.893534275197
150389,585.6218830539782
150390,101.5616515777417
150391,1157.142403574455
150392,1267.2577620454651
150393,2008.001804539683
150394,1649.1297352780077
150395,2227.5261702566368
150396,2071.2577286891647
150397,6359.953896366192
150398,16969.840744899364
150399,645.2398579295368
150400,8288.812439959185
150401,7108.242451552868
150402,1100.5287560160511
150403,874.7641427867115
150404,6778.938703712944
150405,6181.589937648526
150406,4459.156783356417
150407,2056.425785017162
150408,9710.125941356715
150409,17347.558324059657
150410,10486.699995340652
150411,4290.960762303525
150412,3025.5426087595715
150413,5228.5278990996285
150414,13324.119692324464
150415,10368.871734633512
150416,15911.978821044828
150417,1650.0588511018013
150418,2138.815663740517
150419,932.012915036321
150420,8877.268849930106
150421,4912.097562424436
150422,20024.778344472757
150423,791.7699283871996
150424,7483.876567932422
150425,3190.19979757861
150426,8025.832314345498
150427,499.1398704102374
150428,13531.281433640017
150429,5783.024316749099
150430,2644.966601620717
150431,1627.3034750097022
150432,646.5336269460007
150433,10237.758217503024
150434,2869.606331439638
150435,43885.31242526958
150436,543.9229712627363
150437,604.8381953835528
150438,1650.9875827456126
150439,1243.872374998697
150440,1446.5426229271502
150441,415.6059099352894
150442,3319.9274359832834
150443,3083.4958871346494
150444,12999.338602046799
150445,17576.85514541432
150446,11663.233268227126
150447,126.75416795646632
150448,13575.63291558591
150449,23547.29336334551
150450,5743.098911000676
150451,1263.4777532738199
150452,4416.756368104638
150453,9287.83997562058
150454,7037.975551352553
150455,7179.482621633827
150456,17145.540380447586
150457,1500.3106531610292
150458,9986.365930248392
150459,10451.629087695303
150460,2940.6845641491
150461,1554.2232546268292
150462,8403.010152369387
150463,3797.9282980922485
150464,6507.128413813985
150465,11622.157800562436
150466,1958.3749490939424
150467,12990.350724256103
150468,6150.273638395894
150469,4403.1669108200795
150470,1883.2722094564294
150471,3905.7432984077323
150472,11302.714538847495
150473,3421.6284189475855
150474,1331.3513848628502
150475,722.2910165314689
150476,883.8311358519251
150477,5141.140287649431
150478,704.0476993608065
150479,1290.2792707890649
150480,4653.184497989001
150481,1541.39235582076
150482,888.7418123405112
150483,2254.3073473012373
150484,1926.594591495548
150485,1487.3099466015337
150486,886.4149670538044
150487,1196.6636393299566
150488,976.8771893843099
150489,689.639923140707
150490,8340.980615914594
150491,10392.739349294196
150492,5011.666200674445
150493,4174.32934816984
150494,15191.13810474983
150495,8354.861967905694
150496,2011.9396786550226
150497,3589.0682522817488
150498,62455.975068783264
150499,10722.358370267162
150500,3443.7972435562024
150501,9408.242845575158
150502,8035.91071212893
150503,14885.658211044916
150504,2238.21087105928
150505,4073.833215648286
150506,2561.771177066579
150507,1635.5242110573304
150508,1286.9925384626283
150509,8621.570501481618
150510,4141.121102143123
150511,2047.033577425431
150512,6840.987415149094
150513,982.9365922766405
150514,684.1808194802163
150515,2078.175509052084
150516,907.3378931960406
150517,800.7242506167435
150518,1838.561100302983
150519,4091.5216529719246
150520,5702.28097965933
150521,8974.08857222255
150522,16991.747284358044
150523,21968.9862630379
150524,2743.8678650532415
150525,12673.410763319449
150526,668.8160155644398
150527,1091.5009040730722
150528,7942.082657312868
150529,2803.292802981164
150530,7901.877330472693
150531,5893.303275055406
150532,6767.093321589014
150533,1497.5608670923768
150534,13920.85459666899
150535,13063.220567870712
150536,5485.250108573543
150537,542.5513450980253
150538,2146.4271979260234
150539,11065.709636587511
150540,15104.078472030445
150541,8066.796181027375
150542,1346.9192332632254
150543,11263.603770226004
150544,7201.638474757701
150545,893.8011478723
150546,4216.246349929755
150547,1905.6766167577662
150548,2027.2049355552124
150549,985.2832748264899
150550,3171.0978915536384
150551,28696.204955179943
150552,6617.512918753306
150553,1759.3957675626689
150554,8662.493547179465
150555,3925.6719894208877
150556,20919.29653168744
150557,4980.256355092198
150558,2558.2299259517704
150559,5347.63809795687
150560,2250.025215030023
150561,2578.5490209893032
150562,1054.0637656214267
150563,7653.486667724363
150564,14339.353259174955
150565,1586.1475224263493
150566,3753.807724794951
150567,1075.17999065781
150568,867.5553685546068
150569,8254.860198139937
150570,1487.964461658746
150571,14642.958122591814
150572,1562.7263020234643
150573,10262.657983918769
150574,11239.984201154955
150575,876.9530981437283
150576,1426.016423489014
150577,488.7213657875246
150578,13953.187230080965
150579,280.0025068949349
150580,4007.271298311683
150581,24518.407013865613
150582,4233.026667283289
150583,1951.9066414486308
150584,11823.014494098134
150585,362.40194510037185
150586,13121.27126291209
150587,4023.1385565280107
150588,585.5461963379709
150589,5636.620284387074
150590,12631.395269514484
150591,11723.829988668786
150592,1567.7904829597583
150593,14445.396490258132
150594,1743.910780535479
150595,21833.632770947042
150596,1404.883595465595
150597,6266.947188612947
150598,5095.880580985675
150599,793.402748167216
150600,8698.485207527523
150601,1346.304008954555
150602,19621.392700650387
150603,9914.869296359006
150604,2263.6436067728814
150605,2132.43645234202
150606,4868.360079377399
150607,4495.762181438513
150608,1233.7822817767044
150609,917.6021810011266
150610,1546.6910114122675
150611,1765.792055869942
150612,7815.395190198949
150613,941.1705656028635
150614,29279.15595940253
150615,544.6842467820345
150616,9895.462690277951
150617,622.9435791555376
150618,1824.096601808899
150619,13580.502333199853
150620,3459.074963674713
150621,6703.664345438829
150622,10012.530992908552
150623,9537.06414028269
150624,400.8494936788075
150625,5330.598298976442
150626,3118.435277262736
150627,7098.633182922497
150628,448.14044161234824
150629,858.005761293843
150630,4753.2566529201085
150631,13624.147335059366
150632,1741.55535304919
150633,5778.122065316654
150634,6911.726202481479
150635,2022.874292748202
150636,6021.054458376267
150637,533.1493188547483
150638,13350.227040738768
150639,6294.887370548123
150640,985.1387291534554
150641,19769.939158015546
150642,8754.89025589651
150643,5246.627653101611
150644,23789.940236256378
150645,19109.078548004272
150646,11554.7036047533
150647,2776.102955568758
150648,4525.19897458344
150649,12035.082976671001
150650,4067.900051392205
150651,1295.5994385449594
150652,27261.345338741565
150653,498.170495083918
150654,3587.3611208687116
150655,5306.389321804258
150656,1018.4239020878845
150657,12889.542853783107
150658,1107.1256584910584
150659,7809.36001361237
150660,1114.7411299608937
150661,356.84939882988493
150662,6691.163416273934
150663,3082.8483590272904
150664,10748.180315535394
150665,695.4472110137855
150666,1484.095229968585
150667,5945.458221706945
150668,3700.6317660823242
150669,4730.141959496403
150670,6135.744111705712
150671,4089.5712605734425
150672,1586.4556931963023
150673,4260.653120030421
150674,18174.925460738184
150675,4559.1380345336
150676,1192.8706147970947
150677,762.0540559805534
150678,2026.616154542794
150679,3599.0583770882477
150680,2054.2364575282754
150681,25826.514258426832
150682,2682.0938166893175
150683,6100.658116822928
150684,1823.6914557708694
150685,953.3558454479992
150686,16899.30698404683
150687,3251.4102974215307
150688,1965.3357978849697
150689,1051.0556889155343
150690,832.6933698315314
150691,13107.907150123692
150692,668.4313534921769
150693,5049.1737512467935
150694,4897.540715918123
150695,6694.804573498236
150696,1421.66202326498
150697,2372.2966611979355
150698,34105.74715719904
150699,1299.1914415595122
150700,24849.57158122303
150701,906.5181905364977
150702,8948.693348287457
150703,13288.648693429104
150704,6952.478207069675
150705,1079.1225448629486
150706,10613.406939809562
150707,2021.3195260398577
150708,1105.9298029010185
150709,1727.4831615270623
150710,10205.46145553141
150711,5974.5366907331845
150712,6186.255464717647
150713,6890.572988913197
150714,2166.5923375208017
150715,19405.16115694158
150716,297.80198504995514
150717,43687.384529070754
150718,8375.85092233794
150719,4819.942614863847
150720,5549.149036892638
150721,3285.432460818815
150722,2918.596443658916
150723,3305.37121096584
150724,1458.0428415595068
150725,933.4168516793839
150726,1588.2306735639404
150727,10579.692364668103
150728,33159.26464439444
150729,2892.2619688366517
150730,6040.991616484874
150731,5923.788602867067
150732,12927.885311440308
150733,3346.1942221554536
150734,3093.6267381117136
150735,5401.468387686923
150736,2759.595109889139
150737,24881.659933721778
150738,14626.39779132164
150739,1606.476666802635
150740,291.64289088776974
150741,5642.481609237849
150742,363.9571070003814
150743,726.4624553141151
150744,1412.9277379339244
150745,807.0343433507452
150746,2346.1728501807374
150747,989.0893542635333
150748,10493.630281150703
150749,1275.1437610006237
150750,1310.8636810100322
150751,5624.857555805476
150752,72736.7042738759
150753,8568.982425199385
150754,1176.1036583131545
150755,1402.9681671088406
150756,11482.166119104662
150757,22612.17941261322
150758,68243.66797044956
150759,308.85112901281326
150760,1132.8950798455517
150761,3416.704153910521
150762,658.6748526295445
150763,12418.04950467502
150764,9396.77277093084
150765,2474.383404579376
150766,2304.257460321731
150767,2208.440138025553
150768,3516.9001326489765
150769,3301.964904843888
150770,881.511429045077
150771,929.0297332206525
150772,40.15044240195357
150773,1753.3495339824415
150774,3076.0309345203277
150775,2130.604122885961
150776,1931.2432418745425
150777,14329.164659384107
150778,2309.882836985199
150779,1672.5074859472575
150780,14931.342453636084
150781,4828.140643895067
150782,31561.754388833397
150783,750.0124599212934
150784,2295.9048945177556
150785,11666.965737298397
150786,7831.685093274799
150787,1154.3518545436007
150788,22267.772545349457
150789,2808.0322789623683
150790,2419.4461340358553
150791,7942.019133618791
150792,982.4402335154897
150793,2337.87873460586
150794,6162.64778388098
150795,3138.6222779074037
150796,9224.990918251084
150797,3808.786179140916
150798,1963.4008739546634
150799,7404.165438167948
150800,2014.767339451869
150801,7825.497929828979
150802,795.7910257226937
150803,14498.47308303421
150804,6198.673267561066
150805,3316.5698566516603
150806,12992.12234692034
150807,5076.501404340395
150808,15699.698866773784
150809,2199.1229901067145
150810,294.3819900702713
150811,887.9928751700559
150812,1406.1313442453068
150813,777.0946495649569
150814,1509.2442032339595
150815,1037.24620269398
150816,1703.2261851401038
150817,22610.29576135702
150818,6971.598009168757
150819,672.4961167445776
150820,9457.4296556705
150821,8637.727581320298
150822,7575.1580271355215
150823,1958.9416283762162
150824,1767.0117121499075
150825,2666.7742025206635
150826,2894.3791590002247
150827,13038.914965202403
150828,10314.051516276619
150829,6218.489100481755
150830,2035.1578653811107
150831,1333.5551817771602
150832,8307.827011465588
150833,4270.097554875123
150834,8836.411187076874
150835,4321.154370768967
150836,13126.132376194688
150837,648.3113742109427
150838,546.2637976659539
150839,5692.753411255028
150840,6546.448853846861
150841,1581.485806865572
150842,781.9016074953555
150843,2946.8711746435756
150844,1988.665396921827
150845,4815.260436089962
150846,7607.952233485317
150847,1390.4630059661472
150848,5167.993670194215
150849,1251.4436604414277
150850,10962.23273813417
150851,14308.49712247419
150852,14782.974302163067
150853,2510.1065409839225
150854,2618.0184590398953
150855,2853.79984965045
150856,1534.9880927522383
150857,1185.94964550559
150858,105.6157942886762
150859,10862.323019199408
150860,1479.7915012553235
150861,1322.3887290305631
150862,1078.8300087788161
150863,3059.0557803113807
150864,3900.460873137047
150865,8188.074018206017
150866,286.90598360880256
150867,20276.18682773446
150868,5717.912844897343
150869,2461.643250659146
150870,779.3957625972658
150871,3501.881799277749
150872,1644.6352685259967
150873,3605.4238013815852
150874,562.5360765714835
150875,2737.685402055408
150876,1652.1534740048257
150877,710.4535490084733
150878,4485.560880914041
150879,10835.028021928843
150880,824.2189894271683
150881,153.03338497416152
150882,21807.120974924434
150883,1173.18989564257
150884,21053.048715603058
150885,13991.2102876981
150886,211.20213105018553
150887,7314.352662904813
150888,1002.2443648048774
150889,1464.5556795546115
150890,5343.5789537433
150891,3446.5351730676434
150892,1145.4618564461912
150893,1423.9532146775825
150894,7760.970659428523
150895,912.8157756531292
150896,2643.024160822832
150897,17241.88977633675
150898,8934.348388108723
150899,1797.9557239119526
150900,6217.859004279973
150901,2107.506140105803
150902,516.4142453427862
150903,33181.279301431496
150904,1189.1934743996098
150905,2260.4508755482075
150906,8825.173815735961
150907,983.9009871055548
150908,2821.395830185501
150909,853.222734738306
150910,754.7498575034498
150911,6742.13173590052
150912,5090.10301013361
150913,5295.561978471804
150914,3788.629549268998
150915,3388.9608120037574
150916,1993.7616015998142
150917,9619.724021534712
150918,3467.979305846875
150919,918.7729708177278
150920,2426.6061730697643
150921,1113.360792785288
150922,2757.221147339849
150923,1689.8323528390663
150924,6179.310481220762
150925,341.4692059023094
150926,2435.89751504699
150927,3577.759231128439
150928,21608.180442568337
150929,3766.8873524904698
150930,14356.264606425273
150931,7159.931739211649
150932,479.1433674037903
150933,7962.642858977137
150934,1829.2938046838349
150935,5704.485378691525
150936,1682.875036918498
150937,560.617983863316
150938,1497.2644456736698
150939,5383.885697798447
150940,8977.385384529805
150941,5337.167164157658
150942,4437.111199424923
150943,1566.5577711312699
150944,10262.657983918769
150945,3139.3307533623606
150946,1629.3915299366672
150947,4370.887383273761
150948,4852.965511475195
150949,78333.9845915174
150950,9064.89539628418
150951,6299.589376907529
150952,2468.7410191800554
150953,2006.7964096894227
150954,3547.1929843203293
150955,8260.297242326447
150956,2982.05130897463
150957,9850.777190139675
150958,768.2160609425963
150959,2222.990283938761
150960,10522.230001810516
150961,1992.4721992214113
150962,6504.476660423641
150963,1603.2468852812458
150964,1338.741160998016
150965,972.9770206787665
150966,15533.080366776632
150967,3922.6716755484426
150968,1947.743538684142
150969,930.2292928898249
150970,1141.8083209236456
150971,2342.6663093456427
150972,5040.133378362912
150973,9276.860066423404
150974,7286.696976191136
150975,10307.685306660098
150976,270.30294952858065
150977,13978.109287778763
150978,197.2056012955803
150979,335.57344087109493
150980,2809.2539481533154
150981,1523.1911284989333
150982,5879.478254903604
150983,1761.668213666015
150984,3533.643787070625
150985,33751.92607217782
150986,4528.690273497746
150987,2840.488675581436
150988,2945.3667806686826
150989,11573.955452947474
150990,2991.985047496226
150991,5571.737550573531
150992,1106.420328763057
150993,887.9102441453495
150994,1943.219660836486
150995,4096.982297282775
150996,943.3762761732902
150997,5116.279146813021
150998,3641.483771445984
150999,10105.636590712747
151000,1056.0854248479197
151001,138.75989056131016
151002,2331.5827830706407
151003,144.01901022197734
151004,5001.135838557625
151005,895.4286481894057
151006,8023.109063717627
151007,1633.9074800976914
151008,11959.951512607802
151009,952.1343959872835
151010,310.194177610283
151011,4359.11052711614
151012,487.60707012963996
151013,11736.919415804214
151014,18115.06236318044
151015,1611.2701061791606
151016,2274.661265761455
151017,1839.916735519117
151018,2458.61910166987
151019,4642.979902612249
151020,1848.064288807805
151021,871.5251896039787
151022,719.2510248886567
151023,4831.762187312416
151024,17545.042717549735
151025,2560.771925408427
151026,5294.873841213268
151027,7157.898689062835
151028,1597.5704693321866
151029,5418.44082547254
151030,7504.331879351815
151031,536.8875156805501
151032,763.2681378315755
151033,13882.363218882154
151034,3304.1579887737917
151035,1750.856825422262
151036,774.7342834972152
151037,421.31549755703594
151038,10909.683863232254
151039,590.5326893256998
151040,15938.647162829175
151041,1642.025714652811
151042,153.6684950295748
151043,27.198255477693905
151044,3173.870575122704
151045,338.1557648258923
151046,10445.86465362233
151047,1058.341516684661
151048,5568.77918010654
151049,475.13849930565897
151050,2406.171382592285
151051,17633.818614156313
151052,2246.6237863969172
151053,2984.6149438347124
151054,3429.1858328844573
151055,577.5854222468321
151056,509.5355136851894
151057,6018.359672326239
151058,1722.0162622079017
151059,14155.920715177466
151060,3475.1494588470523
151061,1615.1505497330338
151062,3394.8077208293053
151063,7816.218602820504
151064,9024.738885169498
151065,617.3591466649833
151066,17030.40723686592
151067,8157.18265049758
151068,7873.2258337269095
151069,620.5377617984966
151070,3399.8438757219724
151071,11082.139430916843
151072,1843.709890351815
151073,1523.8799837135386
151074,1090.0956011011374
151075,290.5577976836557
151076,925.5397664893524
151077,1461.0674153634507
151078,8292.567264883512
151079,2485.8369305393935
151080,3985.6312939853674
151081,1226.7905353746658
151082,1863.102857128165
151083,11831.230224403707
151084,769.5419916542405
151085,1517.9516144019146
151086,4012.021181040441
151087,31848.248706271206
151088,874.4090550154841
151089,1684.7959288211491
151090,5017.318884486696
151091,98.82966641468563
151092,793.8531757866577
151093,10382.017210777662
151094,17111.146577240215
151095,4856.190761876064
151096,1904.9249203431316
151097,5991.016712057446
151098,732.41592097682
151099,3020.3857284210785
151100,3063.0035104304093
151101,1566.6564844524723
151102,21780.74415061781
151103,15155.602971128466
151104,1557.0749895707893
151105,765.8835838433133
151106,997.3271319163592
151107,19216.310596210547
151108,1660.9737018445476
151109,1596.9753835700653
151110,2288.0880474008964
151111,193.9894946272313
151112,583.3530993651361
151113,6056.047957669679
151114,391.81619416062773
151115,6995.342636800649
151116,4394.079833063421
151117,10806.91756417253
151118,1252.028129739779
151119,24652.72869102298
151120,15820.400698713369
151121,5032.480635943121
151122,2315.858801075116
151123,2010.6428377920217
151124,7160.122921386395
151125,2443.6478011815775
151126,10593.857971426809
151127,6860.086289545307
151128,7868.611195341278
151129,146.3067800848565
151130,9954.504678425701
151131,6430.3134432125225
151132,3917.672570741617
151133,2189.546768661912
151134,8929.790207073465
151135,12206.428730174073
151136,3318.324935122315
151137,1798.4215300809683
151138,23350.095775374695
151139,7503.565933683479
151140,5935.175438113306
151141,1853.5239272210495
151142,5471.865935223514
151143,1328.1877213968799
151144,1500.2701281133886
151145,11620.286779757056
151146,6710.752898070605
151147,5433.964200702868
151148,776.202163910112
151149,805.1762987827178
151150,3319.654557532646
151151,2246.291158010093
151152,2561.9342679648566
151153,387.8497479540122
151154,1512.4005919661995
151155,992.5316283232307
151156,11403.695199550772
151157,11724.92891423167
151158,2244.0046791582336
151159,497.46459973154754
151160,312.954308254962
151161,7856.424561742923
151162,672.6485177014631
151163,2050.6308350014847
151164,260.85458864674416
151165,1495.4234238124798
151166,4575.003315368415
151167,8362.984570345392
151168,4364.148436183075
151169,17233.926616923574
151170,4805.506775051804
151171,10385.038214881266
151172,883.2370545621775
151173,1546.7873693473055
151174,2335.594739528052
151175,739.680738250271
151176,6521.110693578876
151177,2567.8560811183625
151178,866.2023206242923
151179,4664.924459472477
151180,10814.21461806149
151181,6532.042177460446
151182,872.5326672533881
151183,3734.454992259558
151184,8048.141387712119
151185,12199.052972249985
151186,1151.9399773133252
151187,2450.7696718750135
151188,22799.23490827183
151189,13818.206671178488
151190,1828.4181355680382
151191,943.6890151444527
151192,3434.031973997584
151193,991.1790887174062
151194,1163.2197964605857
151195,1246.175181097087
151196,5146.489699238858
151197,2360.751738294393
151198,598.1960971590253
151199,5910.059734733336
151200,7232.30495245366
151201,1504.6883091147743
151202,629.5711471838388
151203,1924.059973545533
151204,8391.512668538064
151205,31277.987764565307
151206,10882.090059570626
151207,11208.615096151414
151208,9938.94312778305
151209,1003.2491957181425
151210,910.1756572476501
151211,15596.489630893186
151212,8716.568862717684
151213,11548.998807514807
151214,9979.476783409384
151215,6923.6590588959225
151216,9230.546441746199
151217,10510.593562593913
151218,331.50613915937515
151219,7249.053203044768
151220,978.3534150517235
151221,2522.445547000903
151222,1007.7591942250665
151223,22813.424064900122
151224,16481.11446659512
151225,1016.3828806426051
151226,1000.0573974218573
151227,9627.95170868328
151228,3623.318124621912
151229,361.69202696543215
151230,6328.126847481985
151231,2355.279132893483
151232,11003.983029015299
151233,4371.202041893877
151234,4759.480572779654
151235,6335.359430861413
151236,2050.3925913672247
151237,8463.415849666482
151238,1773.7474290686216
151239,1971.525416300323
151240,12416.88252480702
151241,8991.007889800554
151242,15618.775058296696
151243,11186.277724441765
